,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,target,qtr,age_rank,duration_rank,pday_rank,previous_rank,poutcome_new,emp.var.rate_rank,cons.price.idx_rank,euribor3m_rank,nr.employed_rank,y_pred_p,p_rank,y_pred_p_dtree,p_rank_dtree
3808,53,technician,single,professional.course,technician,yes,no,cellular,nov,wed,1468,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes,1,Q4,5,5,5,4,0,3,3,2,3,0.06942873695116049,6,0.06942873695116049,6
3809,44,technician,divorced,professional.course,technician,no,no,telephone,jun,thu,112,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,0,Q2,4,2,5,4,0,5,5,4,5,0.044967485774354395,4,0.044967485774354395,4
3810,53,admin.,divorced,high.school,admin.,yes,no,cellular,aug,tue,159,2,3,1,success,-2.9,92.201,-31.4,0.838,5076.2,no,0,Q3,5,3,1,5,1,1,1,1,1,0.7515960044958575,10,0.7515960044958575,10
3811,39,management,single,Basic,management,yes,no,cellular,nov,mon,125,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,0,Q4,3,2,5,4,0,3,3,3,3,0.05344335081047213,5,0.05344335081047213,5
3812,38,entrepreneur,married,Basic,entrepreneur,no,no,cellular,nov,thu,166,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,3,3,5,4,0,3,3,2,3,0.05320739406742406,5,0.05320739406742406,5
3813,33,services,married,high.school,services,yes,no,cellular,jun,wed,274,2,12,2,success,-1.7,94.055,-39.8,0.767,4991.6,yes,1,Q2,2,4,1,5,1,2,2,1,1,0.6340298475826651,10,0.6340298475826651,10
3814,37,technician,married,high.school,technician,yes,no,cellular,aug,tue,69,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,0,Q3,3,1,5,4,0,5,5,5,5,0.07673463643338913,6,0.07673463643338913,6
3815,29,technician,single,university.degree,technician,yes,yes,cellular,aug,wed,225,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no,0,Q3,1,4,5,4,0,5,5,5,5,0.10209416220374302,7,0.10209416220374302,7
3816,33,unemployed,single,university.degree,unemployed,no,no,cellular,aug,thu,126,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,0,Q3,2,2,5,4,0,5,5,5,5,0.08864931966767711,7,0.08864931966767711,7
3817,33,admin.,single,university.degree,admin.,no,no,cellular,mar,tue,406,2,999,1,failure,-1.8,92.843,-50.0,1.614,5099.1,yes,1,Q1,2,5,5,5,0,2,2,2,2,0.1468711182930993,9,0.1468711182930993,9
3818,28,admin.,single,university.degree,admin.,no,no,cellular,oct,fri,317,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no,0,Q4,1,4,5,4,0,1,1,1,1,0.40850842332974024,10,0.40850842332974024,10
3819,26,blue-collar,single,high.school,blue-collar,no,yes,cellular,jul,wed,111,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,Q3,1,2,5,4,0,5,5,5,5,0.022343143057976758,1,0.022343143057976758,1
3820,35,admin.,single,university.degree,admin.,no,no,cellular,aug,tue,131,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,0,Q3,2,2,5,4,0,5,5,5,5,0.09669927924645651,7,0.09669927924645651,7
3821,46,admin.,married,university.degree,admin.,yes,no,telephone,jun,fri,193,7,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,0,Q2,4,3,5,4,0,5,5,5,5,0.022032793083734584,1,0.022032793083734584,1
3822,43,services,married,high.school,services,yes,no,telephone,may,fri,99,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,0,Q2,4,2,5,4,0,3,3,4,3,0.021944202564686523,1,0.021944202564686523,1
3823,45,admin.,single,university.degree,admin.,no,no,cellular,may,fri,582,1,3,1,success,-1.8,92.893,-46.2,1.259,5099.1,yes,1,Q2,4,5,1,5,1,2,2,1,2,0.6007500225719741,10,0.6007500225719741,10
3824,50,technician,married,high.school,technician,no,no,telephone,may,wed,224,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,5,4,5,4,0,3,3,3,3,0.030569163396056472,2,0.030569163396056472,2
3825,42,blue-collar,married,Basic,blue-collar,no,no,cellular,jul,mon,378,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,0,Q3,4,5,5,4,0,5,5,4,5,0.04914291678152452,4,0.04914291678152452,4
3826,28,student,single,professional.course,student,no,no,telephone,jun,fri,168,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,0,Q2,1,3,5,4,0,5,5,4,5,0.04415200970872691,4,0.04415200970872691,4
3827,36,admin.,divorced,high.school,admin.,no,yes,cellular,aug,fri,263,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,0,Q3,3,4,5,4,0,5,5,5,5,0.0805174523672088,7,0.0805174523672088,7
3828,28,blue-collar,married,Basic,blue-collar,no,no,telephone,jun,mon,149,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,0,Q2,1,3,5,4,0,5,5,4,5,0.025656671357894793,1,0.025656671357894793,1
3829,49,housemaid,married,Basic,housemaid,no,yes,telephone,may,wed,801,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,yes,1,Q2,4,5,5,4,0,3,3,3,3,0.046681499144959816,4,0.046681499144959816,4
3830,25,blue-collar,married,high.school,blue-collar,no,no,telephone,may,mon,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,1,3,5,4,0,3,3,3,3,0.03541487325559802,2,0.03541487325559802,2
3831,43,management,married,unknown,management,no,yes,cellular,jul,mon,86,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,0,Q3,4,1,5,4,0,5,5,4,5,0.04372756597228839,4,0.04372756597228839,4
3832,36,housemaid,married,Basic,housemaid,yes,no,telephone,may,fri,60,16,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,0,Q2,3,1,5,4,0,3,3,4,3,0.008938931017312711,1,0.008938931017312711,1
3833,34,technician,divorced,unknown,technician,yes,no,cellular,jul,thu,420,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,0,Q3,2,5,5,4,0,5,5,5,5,0.03712684168443261,3,0.03712684168443261,3
3834,34,admin.,married,university.degree,admin.,no,no,cellular,jul,tue,145,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,2,2,5,4,0,5,5,5,5,0.06502100466858586,6,0.06502100466858586,6
3835,56,management,divorced,university.degree,management,no,no,telephone,jun,mon,252,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,0,Q2,5,4,5,4,0,5,5,4,5,0.0263900201894291,1,0.0263900201894291,1
3836,34,management,married,university.degree,management,yes,no,cellular,nov,wed,96,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,0,Q4,2,2,5,4,0,3,3,2,3,0.06600555121615047,6,0.06600555121615047,6
3837,28,blue-collar,married,Basic,blue-collar,yes,no,telephone,jun,mon,273,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,0,Q2,1,4,5,4,0,5,5,4,5,0.018455136166220385,1,0.018455136166220385,1
3838,52,technician,married,university.degree,technician,no,no,telephone,jun,fri,10,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,0,Q2,5,1,5,4,0,5,5,4,5,0.03641434596227756,3,0.03641434596227756,3
3839,38,admin.,married,high.school,admin.,unknown,unknown,cellular,nov,thu,309,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,3,4,5,4,0,3,3,2,3,0.06930704036458762,6,0.06930704036458762,6
3840,32,admin.,single,university.degree,admin.,no,no,cellular,may,fri,24,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,Q2,2,1,5,4,0,2,2,1,2,0.11133438828982588,8,0.11133438828982588,8
3841,55,admin.,married,university.degree,admin.,no,no,cellular,aug,wed,96,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,0,Q3,5,2,5,4,0,5,5,5,5,0.05752514371312745,5,0.05752514371312745,5
3842,33,technician,married,professional.course,technician,no,no,cellular,jun,tue,189,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no,0,Q2,2,3,5,4,0,1,1,1,1,0.18377222383639666,9,0.18377222383639666,9
3843,33,blue-collar,divorced,Basic,blue-collar,yes,no,telephone,may,thu,365,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,0,Q2,2,4,5,4,0,3,3,3,3,0.03637584987839042,3,0.03637584987839042,3
3844,48,blue-collar,married,Basic,blue-collar,no,no,telephone,jun,fri,63,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,0,Q2,4,1,5,4,0,5,5,4,5,0.02866301900142199,1,0.02866301900142199,1
3845,36,management,married,university.degree,management,yes,yes,cellular,jul,thu,90,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,3,2,5,4,0,5,5,5,5,0.052689736783050695,5,0.052689736783050695,5
3846,33,admin.,married,Basic,admin.,no,no,telephone,may,tue,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,2,3,5,4,0,3,3,3,3,0.04553488851151636,4,0.04553488851151636,4
3847,40,blue-collar,married,Basic,blue-collar,no,no,telephone,jun,fri,231,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,0,Q2,3,4,5,5,0,5,5,4,5,0.02866301900142199,1,0.02866301900142199,1
3848,29,management,married,university.degree,management,no,no,cellular,nov,fri,83,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,0,Q4,1,1,5,5,0,3,3,2,3,0.05124463398544827,5,0.05124463398544827,5
3849,55,management,married,university.degree,management,yes,no,cellular,aug,wed,52,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,0,Q3,5,1,5,5,0,5,5,5,5,0.0711171490866413,6,0.0711171490866413,6
3850,53,admin.,married,professional.course,admin.,yes,no,telephone,may,tue,233,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,5,4,5,5,0,3,3,3,3,0.048071854250452774,4,0.048071854250452774,4
3851,28,blue-collar,single,Basic,blue-collar,no,no,cellular,may,thu,156,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,0,Q2,1,3,5,5,0,2,2,1,2,0.13895921039346865,8,0.13895921039346865,8
3852,30,blue-collar,single,Basic,blue-collar,no,no,telephone,may,fri,130,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,0,Q2,1,2,5,5,0,3,3,4,3,0.03615752960194578,2,0.03615752960194578,2
3853,38,technician,married,university.degree,technician,yes,yes,cellular,jul,wed,150,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,Q3,3,3,5,5,0,5,5,5,5,0.07639738635028805,6,0.07639738635028805,6
3854,32,admin.,single,university.degree,admin.,no,no,cellular,jul,mon,79,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,2,1,5,5,0,5,5,5,5,0.06502100466858586,6,0.06502100466858586,6
3855,55,technician,married,professional.course,technician,no,no,telephone,may,mon,113,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,5,2,5,5,0,3,3,3,3,0.050973796950858095,4,0.050973796950858095,4
3856,40,technician,single,high.school,technician,no,no,telephone,may,tue,151,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,3,3,5,5,0,3,3,3,3,0.03408524315640085,2,0.03408524315640085,2
3857,33,services,married,high.school,services,yes,yes,cellular,nov,wed,69,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no,0,Q4,2,1,5,5,0,3,3,2,3,0.051321365352795294,5,0.051321365352795294,5
3858,33,admin.,married,university.degree,admin.,no,no,cellular,jul,fri,384,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,0,Q3,2,5,5,5,0,5,5,4,5,0.07243742629555734,6,0.07243742629555734,6
3859,48,blue-collar,married,Basic,blue-collar,yes,no,cellular,may,wed,477,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no,0,Q2,4,5,5,5,0,2,2,2,2,0.12092891630282161,8,0.12092891630282161,8
3860,57,services,married,high.school,services,yes,no,cellular,apr,mon,113,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0,Q2,5,2,5,5,0,2,2,2,2,0.10425981970425041,8,0.10425981970425041,8
3861,46,services,married,university.degree,services,no,no,cellular,aug,tue,246,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,0,Q3,4,4,5,5,0,5,5,5,5,0.06781322664195426,6,0.06781322664195426,6
3862,52,technician,married,professional.course,technician,yes,no,cellular,nov,fri,495,1,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes,1,Q4,5,5,1,5,1,1,1,1,1,0.8140225668341523,10,0.8140225668341523,10
3863,32,services,single,high.school,services,yes,yes,cellular,aug,wed,253,1,4,2,success,-2.9,92.201,-31.4,0.884,5076.2,yes,1,Q3,2,4,1,5,1,1,1,1,1,0.7102765378884857,10,0.7102765378884857,10
3864,27,admin.,single,university.degree,admin.,no,no,cellular,jun,fri,96,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no,0,Q2,1,2,5,5,0,1,1,1,1,0.1749397408172449,9,0.1749397408172449,9
3865,41,admin.,married,university.degree,admin.,no,no,cellular,apr,tue,463,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes,1,Q2,4,5,5,5,0,2,2,2,2,0.17066117569595124,9,0.17066117569595124,9
3866,38,technician,divorced,professional.course,technician,yes,no,cellular,aug,fri,130,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,0,Q3,3,2,5,5,0,5,5,5,5,0.10162578399292865,7,0.10162578399292865,7
3867,31,admin.,single,university.degree,admin.,yes,no,telephone,jun,thu,237,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no,0,Q2,2,4,5,5,0,5,5,4,5,0.036515473507984446,3,0.036515473507984446,3
3868,33,admin.,single,university.degree,admin.,yes,no,cellular,may,thu,320,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no,0,Q2,2,4,5,5,0,2,2,2,2,0.189143292218451,9,0.189143292218451,9
3869,27,services,married,professional.course,services,no,no,telephone,may,tue,395,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,1,5,5,5,0,3,3,3,3,0.04123287318773947,3,0.04123287318773947,3
3870,43,blue-collar,married,Basic,blue-collar,yes,no,cellular,may,thu,83,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no,0,Q2,4,1,5,5,0,2,2,2,2,0.13397063027656184,8,0.13397063027656184,8
3871,36,admin.,married,high.school,admin.,no,no,cellular,aug,mon,91,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,Q3,3,2,5,5,0,5,5,5,5,0.07261822657131796,6,0.07261822657131796,6
3872,38,technician,married,university.degree,technician,yes,no,cellular,may,wed,814,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no,0,Q2,3,5,5,5,0,2,2,2,2,0.19801028990188874,9,0.19801028990188874,9
3873,50,entrepreneur,married,Basic,entrepreneur,no,no,cellular,nov,tue,59,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no,0,Q4,5,1,5,5,0,3,3,2,3,0.06254329263874385,6,0.06254329263874385,6
3874,54,technician,married,university.degree,technician,yes,no,telephone,may,wed,464,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,5,5,5,5,0,3,3,3,3,0.057048636720411536,5,0.057048636720411536,5
3875,72,retired,divorced,Basic,retired,no,no,cellular,aug,mon,152,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,no,0,Q3,5,3,5,5,0,1,1,1,1,0.37078803402095983,10,0.37078803402095983,10
3876,48,admin.,divorced,Basic,admin.,yes,no,cellular,may,mon,227,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,0,Q2,4,4,5,5,0,2,2,2,2,0.16640086748869765,9,0.16640086748869765,9
3877,54,entrepreneur,married,university.degree,entrepreneur,no,no,telephone,jun,mon,100,17,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,0,Q2,5,2,5,5,0,5,5,4,5,0.006719375261206867,1,0.006719375261206867,1
3878,31,management,married,university.degree,management,no,yes,cellular,aug,thu,166,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,Q3,2,3,5,5,0,5,5,5,5,0.07116301104539098,6,0.07116301104539098,6
3879,50,self-employed,married,Basic,self-employed,yes,yes,cellular,may,mon,673,6,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes,1,Q2,5,5,1,5,1,2,2,2,2,0.3426451364263386,10,0.3426451364263386,10
3880,40,blue-collar,married,Basic,blue-collar,yes,no,telephone,jun,mon,154,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,0,Q2,3,3,5,5,0,5,5,4,5,0.027375976949547822,1,0.027375976949547822,1
3881,29,services,single,high.school,services,yes,no,cellular,nov,fri,171,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,0,Q4,1,3,5,5,0,3,3,2,3,0.055601584767993144,5,0.055601584767993144,5
3882,68,retired,married,Basic,retired,no,no,telephone,sep,tue,201,1,999,1,failure,-3.4,92.379,-29.8,0.788,5017.5,no,0,Q3,5,3,5,5,0,1,1,1,1,0.26921526393921685,10,0.26921526393921685,10
3883,47,admin.,single,university.degree,admin.,no,no,cellular,jul,tue,108,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,0,Q3,4,2,5,5,0,5,5,4,5,0.07225111517283607,6,0.07225111517283607,6
3884,30,services,single,high.school,services,no,no,telephone,may,thu,66,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,0,Q2,1,1,5,5,0,3,3,3,3,0.034197987436015376,2,0.034197987436015376,2
3885,34,admin.,married,university.degree,admin.,no,no,cellular,jul,wed,198,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,0,Q3,2,3,5,5,0,5,5,4,5,0.06523228992390995,6,0.06523228992390995,6
3886,52,technician,married,high.school,technician,no,no,telephone,may,wed,68,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,0,Q2,5,1,5,5,0,3,3,3,3,0.04706216910448101,4,0.04706216910448101,4
3887,30,admin.,married,university.degree,admin.,yes,no,cellular,nov,thu,157,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,1,3,5,5,0,3,3,2,3,0.08349342482049442,7,0.08349342482049442,7
3888,37,admin.,single,university.degree,admin.,no,no,cellular,aug,fri,89,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,0,Q3,3,2,5,5,0,5,5,5,5,0.08725274950084569,7,0.08725274950084569,7
3889,32,admin.,married,university.degree,admin.,yes,yes,cellular,jun,tue,384,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes,1,Q2,2,5,5,5,0,1,1,1,1,0.19242270071849737,9,0.19242270071849737,9
3890,43,blue-collar,married,Basic,blue-collar,no,no,cellular,may,fri,36,5,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no,0,Q2,4,1,5,5,0,2,2,2,2,0.08054025206220185,7,0.08054025206220185,7
3891,31,admin.,married,high.school,admin.,no,no,telephone,may,wed,350,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,2,4,5,5,0,3,3,3,3,0.044401943027336875,4,0.044401943027336875,4
3892,29,technician,single,unknown,technician,yes,yes,cellular,jul,mon,326,3,999,0,nonexistent,-2.9,92.469,-33.6,0.996,5076.2,no,0,Q3,1,4,5,5,0,1,1,1,1,0.2753796336596312,10,0.2753796336596312,10
3893,34,admin.,single,high.school,admin.,yes,no,telephone,jun,fri,122,16,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,0,Q2,2,2,5,5,0,5,5,5,5,0.006645929404941174,1,0.006645929404941174,1
3894,47,self-employed,married,university.degree,self-employed,yes,no,cellular,aug,tue,146,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,0,Q3,4,2,5,5,0,5,5,5,5,0.04046770566668329,3,0.04046770566668329,3
3895,38,technician,divorced,professional.course,technician,no,no,cellular,aug,thu,7,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,0,Q3,3,1,5,5,0,5,5,5,5,0.04907630693351693,4,0.04907630693351693,4
3896,42,technician,married,professional.course,technician,yes,no,cellular,jul,fri,154,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,4,3,5,5,0,5,5,5,5,0.06850018792387723,6,0.06850018792387723,6
3897,33,services,married,professional.course,services,yes,yes,cellular,jul,thu,630,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,yes,1,Q3,2,5,5,5,0,5,5,5,5,0.04472681717064745,4,0.04472681717064745,4
3898,55,management,single,Basic,management,yes,no,telephone,jun,wed,89,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,0,Q2,5,2,5,5,0,5,5,5,5,0.020825187298462593,1,0.020825187298462593,1
3899,46,services,married,high.school,services,no,no,cellular,apr,mon,124,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0,Q2,4,2,5,5,0,2,2,2,2,0.09557789249488442,7,0.09557789249488442,7
3900,50,blue-collar,married,Basic,blue-collar,yes,no,telephone,may,mon,152,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,5,3,5,5,0,3,3,3,3,0.023471670032687013,1,0.023471670032687013,1
3901,34,blue-collar,married,Basic,blue-collar,yes,yes,telephone,jun,thu,549,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,0,Q2,2,5,5,5,0,5,5,4,5,0.028624397800566588,1,0.028624397800566588,1
3902,34,blue-collar,married,Basic,blue-collar,no,no,cellular,may,tue,52,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no,0,Q2,2,1,5,5,0,2,2,2,2,0.10879494868604334,8,0.10879494868604334,8
3903,26,blue-collar,single,high.school,blue-collar,no,no,telephone,nov,fri,201,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no,0,Q4,1,3,5,5,0,1,1,1,1,0.23551910872126022,9,0.23551910872126022,9
3904,34,blue-collar,married,Basic,blue-collar,no,no,telephone,jul,mon,252,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,2,4,5,5,0,5,5,5,5,0.025447138928161136,1,0.025447138928161136,1
3905,30,technician,divorced,high.school,technician,yes,yes,telephone,jun,tue,131,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,0,Q2,1,2,5,5,0,5,5,4,5,0.03336988987373636,2,0.03336988987373636,2
3906,27,technician,single,professional.course,technician,no,no,cellular,jul,thu,234,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no,0,Q3,1,4,5,5,0,5,5,4,5,0.07623218554069508,6,0.07623218554069508,6
3907,38,technician,married,professional.course,technician,yes,no,cellular,aug,fri,119,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,Q3,3,2,5,5,0,5,5,5,5,0.08300357339596527,7,0.08300357339596527,7
3908,45,technician,married,university.degree,technician,yes,no,telephone,may,fri,240,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,4,4,5,5,0,3,3,3,3,0.057011312642089786,5,0.057011312642089786,5
3909,50,management,married,university.degree,management,yes,no,telephone,may,wed,281,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,5,4,5,5,0,3,3,3,3,0.03906510196436926,3,0.03906510196436926,3
3910,31,housemaid,married,Basic,housemaid,no,no,cellular,aug,fri,172,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,0,Q3,2,3,5,5,0,5,5,5,5,0.05553509347517509,5,0.05553509347517509,5
3911,29,admin.,single,university.degree,admin.,yes,no,telephone,jul,wed,73,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,0,Q3,1,1,5,5,0,5,5,4,5,0.03058431849588122,2,0.03058431849588122,2
3912,41,blue-collar,married,Basic,blue-collar,yes,no,telephone,may,fri,160,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,0,Q2,4,3,5,5,0,3,3,3,3,0.020998051081389028,1,0.020998051081389028,1
3913,45,technician,married,university.degree,technician,yes,no,telephone,may,tue,122,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,4,2,5,5,0,3,3,3,3,0.057048636720411536,5,0.057048636720411536,5
3914,32,management,divorced,university.degree,management,yes,yes,cellular,may,tue,160,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no,0,Q2,2,3,5,5,0,2,2,2,2,0.14145179544392342,8,0.14145179544392342,8
3915,38,admin.,married,Basic,admin.,no,yes,telephone,nov,mon,204,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,0,Q4,3,3,5,5,0,3,3,3,3,0.042812876960197845,3,0.042812876960197845,3
3916,52,entrepreneur,married,Basic,entrepreneur,unknown,unknown,telephone,nov,mon,147,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no,0,Q4,5,2,5,5,0,3,3,3,3,0.03894261366668412,3,0.03894261366668412,3
3917,37,services,married,high.school,services,yes,no,cellular,jun,wed,200,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no,0,Q2,3,3,5,5,0,1,1,1,1,0.14244157093011905,9,0.14244157093011905,9
3918,33,technician,single,high.school,technician,no,no,cellular,apr,fri,124,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0,Q2,2,2,5,5,0,2,2,2,2,0.1418444528951935,9,0.1418444528951935,9
